key,document_type,heading,law_name
BJNR064200001_KraftfAusbV-2001_99999999_000006,regulation,§ 4,Verordnung über die Berufsausbildung zum Berufskraftfahrer/zur Berufskraftfahrerin
BJNR063200004_BäAusbV-2004_99999999_000007,regulation,§ 3,Verordnung über die Berufsausbildung zum Bäcker/zur Bäckerin
BJNR021300006_HafenlogAusbV_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zur Fachkraft für Hafenlogistik
BJNR128510005_Polst-DekoAusbV_99999999_000004,regulation,§ 3,Verordnung über die Berufsausbildung zum Polster- und Dekorationsnäher/zur Polster- und Dekorationsnäherin
BJNR012100005_BinSchAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Binnenschiffer/zur Binnenschifferin
BJNR122800006_DialogmKfAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Kaufmann für Dialogmarketing/zur Kauffrau für Dialogmarketing
BJNR142600005_TWirtAusbV-2005_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Tierwirt/zur Tierwirtin
BJNR206500008_BrennMstrPrV_99999999_000003,regulation,§ 1,Verordnung über die Anforderungen in der Meisterprüfung für den Beruf Brenner/Brennerin im landwirtschaftlichen Bereich
BJNR067300007_BestAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zur Bestattungsfachkraft
BJNR097100005_BauStoffPrAusbV-2005_99999999_000005,regulation,§ 3,Verordnung über die Berufsausbildung zum Baustoffprüfer/zur Baustoffprüferin
BJNR103400008_ProdTechAusbV_99999999_000009,regulation,§ 4,Verordnung über die Berufsausbildung zum Produktionstechnologen/zur Produktionstechnologin
BJNR072800010_PfWirtAusbV-2010_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Pferdewirt/zur Pferdewirtin
BJNR007300018_BehAppbAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Behälter- und Apparatebauer und zur Behälter- und Apparatebauerin
BJNR117900015_BetonFBAusbV_99999999_000006,regulation,§ 3,Verordnung über die Berufsausbildung zum Betonfertigteilbauer und zur Betonfertigteilbauerin
BJNR032600007_SoftwareentwAusbV_99999999_000008,regulation,§ 4,Verordnung über die Berufsausbildung zum Mathematisch-technischen Softwareentwickler/zur Mathematisch-technischen Softwareentwicklerin
BJNR093110005_BBiG-2005_20191231_000228,statute,§ 69,Berufsbildungsgesetz
BJNR085600008_FriseurAusbV-2008_99999999_000009,regulation,§ 5,Verordnung über die Berufsausbildung zum Friseur/zur Friseurin
