family,year,statute,regulation,total
2512,2016,79,0,79
2512,2017,79,0,79
2512,2018,79,0,79
2512,2019,79,0,79
2513,2010,79,0,79
2513,2011,79,0,79
2513,2012,79,0,79
2513,2013,79,0,79
2513,2014,79,0,79
2513,2015,79,0,79
2513,2016,79,0,79
2513,2017,79,0,79
2513,2018,79,0,79
2513,2019,79,0,79
2514,2010,0,79,79
2515,2003,79,0,79
2515,2004,79,0,79
2515,2005,79,0,79
2515,2006,79,0,79
2515,2007,79,0,79
2515,2008,79,0,79
2516,1998,0,79,79
2516,1999,0,79,79
2516,2000,0,79,79
2516,2001,0,79,79
2516,2002,0,79,79
2516,2003,0,79,79
2516,2004,0,79,79
2516,2005,0,79,79
2516,2006,0,79,79
2516,2007,0,79,79
2516,2008,0,79,79
2517,1998,0,79,79
2517,1999,0,79,79
2517,2000,0,79,79
2517,2001,0,79,79
2517,2002,0,79,79
2517,2003,0,79,79
2517,2004,0,79,79
2517,2005,0,79,79
2518,1998,79,0,79
2518,1999,79,0,79
2518,2000,79,0,79
2518,2001,79,0,79
2518,2002,79,0,79
2518,2003,79,0,79
2518,2004,79,0,79
2518,2005,79,0,79
2519,1998,0,79,79
2519,1999,0,79,79
2519,2000,0,79,79
2519,2001,0,79,79
2519,2002,0,79,79
2519,2003,0,79,79
2520,1999,78,0,78
2520,2000,78,0,78
2520,2001,78,0,78
2520,2002,78,0,78
2520,2003,78,0,78
2520,2004,78,0,78
2520,2005,78,0,78
2520,2006,78,0,78
2520,2007,78,0,78
2520,2008,78,0,78
2520,2009,78,0,78
2520,2010,78,0,78
2520,2011,78,0,78
2520,2012,78,0,78
2520,2013,78,0,78
2520,2014,78,0,78
2520,2015,78,0,78
2520,2016,78,0,78
2520,2017,78,0,78
2520,2018,78,0,78
2520,2019,78,0,78
2521,1998,0,78,78
2521,1999,0,78,78
2521,2000,0,78,78
2521,2001,0,78,78
2521,2002,0,78,78
2521,2003,0,78,78
2521,2004,0,78,78
2521,2005,0,78,78
2521,2006,0,78,78
2521,2007,0,78,78
2521,2008,0,78,78
2521,2009,0,78,78
2521,2010,0,78,78
2521,2011,0,78,78
2521,2012,0,78,78
2521,2013,0,78,78
2521,2014,0,78,78
2521,2015,0,78,78
2521,2016,0,78,78
2521,2017,0,78,78
2521,2018,0,78,78
2521,2019,0,78,78
2522,1998,0,78,78
2522,1999,0,78,78
2522,2000,0,78,78
2522,2001,0,78,78
2522,2002,0,78,78
2522,2003,0,78,78
2522,2004,0,78,78
2522,2005,0,78,78
2522,2006,0,78,78
2523,1998,0,78,78
2523,1999,0,78,78
2523,2000,0,78,78
2523,2001,0,78,78
2523,2002,0,78,78
2523,2003,0,78,78
2523,2004,0,78,78
2523,2005,0,78,78
2523,2006,0,78,78
2524,1998,0,78,78
2524,1999,0,78,78
2524,2000,0,78,78
2524,2001,0,78,78
2524,2002,0,78,78
2524,2003,0,78,78
2524,2004,0,78,78
2524,2005,0,78,78
2524,2006,0,78,78
2525,1998,0,78,78
2525,1999,0,78,78
2525,2000,0,78,78
2525,2001,0,78,78
2525,2002,0,78,78
2525,2003,0,78,78
2525,2004,0,78,78
2525,2005,0,78,78
2525,2006,0,78,78
2526,1998,77,0,77
2526,1999,77,0,77
2526,2000,77,0,77
2526,2001,77,0,77
2526,2002,77,0,77
2526,2003,77,0,77
2526,2004,77,0,77
2526,2005,77,0,77
2526,2006,77,0,77
2526,2007,77,0,77
2526,2008,77,0,77
2526,2009,77,0,77
2526,2010,77,0,77
2526,2011,77,0,77
2526,2012,77,0,77
2526,2013,77,0,77
2526,2014,77,0,77
2526,2015,77,0,77
2526,2016,77,0,77
2526,2017,77,0,77
2526,2018,77,0,77
2526,2019,77,0,77
2527,2016,0,77,77
2527,2017,0,77,77
2527,2018,0,77,77
2527,2019,0,77,77
2528,2015,77,0,77
2529,1998,77,0,77
2529,1999,77,0,77
2529,2000,77,0,77
2529,2001,77,0,77
2529,2002,77,0,77
2529,2003,77,0,77
2529,2004,77,0,77
2529,2005,77,0,77
2529,2006,77,0,77
2529,2007,77,0,77
2529,2008,77,0,77
2530,2008,0,77,77
2531,1998,77,0,77
2531,1999,77,0,77
2531,2000,77,0,77
2531,2001,77,0,77
2531,2002,77,0,77
2531,2003,77,0,77
2531,2004,75,0,75
2531,2005,75,0,75
2531,2006,75,0,75
2531,2007,75,0,75
2532,1998,0,77,77
2532,1999,0,77,77
2532,2000,0,77,77
2532,2001,0,77,77
2532,2002,0,77,77
2532,2003,0,77,77
2532,2004,0,77,77
2532,2005,0,77,77
2533,1998,0,76,76
2533,1999,0,76,76
2533,2000,0,76,76
2533,2001,0,76,76
2533,2002,0,76,76
2533,2003,0,76,76
2533,2004,0,76,76
2533,2005,0,76,76
2534,1998,76,0,76
2534,1999,76,0,76
2534,2000,76,0,76
2534,2001,76,0,76
2534,2002,76,0,76
2534,2003,76,0,76
2534,2004,76,0,76
2534,2005,76,0,76
2535,1998,75,0,75
2535,1999,75,0,75
2535,2000,75,0,75
2535,2001,75,0,75
2535,2002,75,0,75
2535,2003,75,0,75
2535,2004,75,0,75
2535,2005,75,0,75
2535,2006,75,0,75
2535,2007,75,0,75
2535,2008,75,0,75
2535,2009,75,0,75
2535,2010,75,0,75
2535,2011,75,0,75
2535,2012,75,0,75
2535,2013,75,0,75
2535,2014,75,0,75
2535,2015,75,0,75
2535,2016,75,0,75
2535,2017,75,0,75
2535,2018,75,0,75
2535,2019,75,0,75
2536,2014,75,0,75
2536,2015,75,0,75
2536,2016,75,0,75
2536,2017,75,0,75
2536,2018,75,0,75
2536,2019,75,0,75
2537,2016,75,0,75
2538,1998,75,0,75
2538,1999,75,0,75
2538,2000,75,0,75
2538,2001,75,0,75
2538,2002,75,0,75
2538,2003,75,0,75
2538,2004,75,0,75
2538,2005,75,0,75
2538,2006,75,0,75
2538,2007,75,0,75
2539,1998,75,0,75
2539,1999,75,0,75
2539,2000,75,0,75
2539,2001,75,0,75
2539,2002,75,0,75
2539,2003,75,0,75
2539,2004,75,0,75
2539,2005,75,0,75
2540,2008,74,0,74
2540,2009,74,0,74
2540,2010,74,0,74
2540,2011,74,0,74
2540,2012,74,0,74
2540,2013,74,0,74
2540,2014,74,0,74
2540,2015,74,0,74
2540,2016,74,0,74
2540,2017,74,0,74
2540,2018,74,0,74
2540,2019,74,0,74
2541,2010,74,0,74
2541,2011,74,0,74
2541,2012,74,0,74
2541,2013,74,0,74
2541,2014,74,0,74
2541,2015,74,0,74
2541,2016,74,0,74
2541,2017,74,0,74
2541,2018,74,0,74
2541,2019,74,0,74
2542,1998,74,0,74
2542,1999,74,0,74
2542,2000,74,0,74
2542,2001,74,0,74
2542,2002,74,0,74
2542,2003,74,0,74
2542,2004,74,0,74
2542,2005,74,0,74
2542,2006,74,0,74
2542,2007,74,0,74
2542,2008,74,0,74
2542,2009,74,0,74
2542,2010,74,0,74
2542,2011,74,0,74
2542,2012,74,0,74
2542,2013,74,0,74
2542,2014,74,0,74
2542,2015,74,0,74
2542,2016,74,0,74
2542,2017,74,0,74
2542,2018,74,0,74
2542,2019,74,0,74
2543,2019,74,0,74
2544,1998,74,0,74
2544,1999,74,0,74
2544,2000,74,0,74
2544,2001,74,0,74
2544,2002,74,0,74
2544,2003,74,0,74
2544,2004,74,0,74
2544,2005,74,0,74
2545,1999,74,0,74
2545,2000,74,0,74
2545,2001,74,0,74
2545,2002,74,0,74
2546,1998,0,73,73
2546,1999,0,73,73
2546,2000,0,73,73
2546,2001,0,73,73
2546,2002,0,73,73
2546,2003,0,73,73
2546,2004,0,73,73
2546,2005,0,73,73
2546,2006,0,73,73
2546,2007,0,73,73
2546,2008,0,73,73
2546,2009,0,73,73
2546,2010,0,73,73
2546,2011,0,73,73
2546,2012,0,73,73
2546,2013,0,73,73
2546,2014,0,73,73
2546,2015,0,73,73
2546,2016,0,73,73
2546,2017,0,73,73
2546,2018,0,73,73
2546,2019,0,73,73
2547,1998,0,73,73
2547,1999,0,73,73
2547,2000,0,73,73
2547,2001,0,73,73
2547,2002,0,73,73
2547,2003,0,73,73
2547,2004,0,73,73
2547,2005,0,73,73
2548,2003,72,0,72
2548,2004,72,0,72
2548,2005,72,0,72
2548,2006,72,0,72
2548,2007,72,0,72
2548,2008,72,0,72
2548,2009,72,0,72
2548,2010,72,0,72
2548,2011,72,0,72
2548,2012,72,0,72
2548,2013,72,0,72
2548,2014,72,0,72
2548,2015,72,0,72
2548,2016,72,0,72
2548,2017,72,0,72
2548,2018,72,0,72
2548,2019,72,0,72
2549,2009,0,72,72
2550,1998,71,0,71
2550,1999,71,0,71
2550,2000,71,0,71
2550,2001,71,0,71
2550,2002,71,0,71
2550,2003,71,0,71
2550,2004,71,0,71
2550,2005,71,0,71
2550,2006,71,0,71
2550,2007,71,0,71
2550,2008,71,0,71
2550,2009,71,0,71
2550,2010,71,0,71
2550,2011,71,0,71
2550,2012,71,0,71
2550,2013,71,0,71
2550,2014,71,0,71
2550,2015,71,0,71
2550,2016,71,0,71
2550,2017,71,0,71
2550,2018,71,0,71
2550,2019,71,0,71
2551,1998,0,71,71
2551,1999,0,71,71
2551,2000,0,71,71
2551,2001,0,71,71
2551,2002,0,71,71
2551,2003,0,71,71
2551,2004,0,71,71
2551,2005,0,71,71
2551,2006,0,71,71
2551,2007,0,71,71
2551,2008,0,71,71
2551,2009,0,71,71
2552,1998,71,0,71
2552,1999,71,0,71
2552,2000,71,0,71
2552,2001,71,0,71
2552,2002,71,0,71
2552,2003,71,0,71
2552,2004,71,0,71
2552,2005,71,0,71
2552,2006,71,0,71
2553,1998,71,0,71
2553,1999,71,0,71
2553,2000,71,0,71
2553,2001,71,0,71
2553,2002,71,0,71
2553,2003,71,0,71
2553,2004,71,0,71
2553,2005,71,0,71
2553,2006,71,0,71
2554,2003,0,71,71
2554,2004,0,71,71
2554,2005,0,71,71
2555,1998,0,71,71
2555,1999,0,71,71
2555,2000,0,71,71
2555,2001,0,71,71
2555,2002,0,71,71
2555,2003,0,71,71
2555,2004,0,71,71
2555,2005,0,71,71
2556,2003,71,0,71
2557,1998,70,0,70
2557,1999,70,0,70
2557,2000,70,0,70
2557,2001,70,0,70
2557,2002,70,0,70
2557,2003,70,0,70
2557,2004,70,0,70
2557,2005,70,0,70
2557,2006,70,0,70
2557,2007,70,0,70
2557,2008,70,0,70
2557,2009,70,0,70
2557,2010,70,0,70
2557,2011,70,0,70
2557,2012,70,0,70
2557,2013,70,0,70
2557,2014,70,0,70
2557,2015,70,0,70
2557,2016,70,0,70
2557,2017,70,0,70
2557,2018,70,0,70
2557,2019,70,0,70
2558,2009,69,0,69
2558,2010,69,0,69
2559,1998,69,0,69
2559,1999,69,0,69
2559,2000,69,0,69
2559,2001,69,0,69
2559,2002,69,0,69
2559,2003,69,0,69
2559,2004,69,0,69
2559,2005,69,0,69
2559,2006,69,0,69
2559,2007,69,0,69
2559,2008,69,0,69
2559,2009,69,0,69
2560,2002,68,0,68
2560,2003,68,0,68
2560,2004,68,0,68
2560,2005,68,0,68
2560,2006,68,0,68
2560,2007,68,0,68
2560,2008,68,0,68
2560,2009,68,0,68
2560,2010,68,0,68
2560,2011,68,0,68
2560,2012,68,0,68
2560,2013,68,0,68
2560,2014,68,0,68
2560,2015,68,0,68
2560,2016,68,0,68
2560,2017,68,0,68
2560,2018,68,0,68
2560,2019,68,0,68
2561,2013,68,0,68
2561,2014,68,0,68
2561,2015,68,0,68
2561,2016,68,0,68
2561,2017,68,0,68
2561,2018,68,0,68
2561,2019,68,0,68
2562,2000,0,68,68
2562,2001,0,68,68
2562,2002,0,68,68
2562,2003,0,68,68
2562,2004,0,68,68
2562,2005,0,68,68
2562,2006,0,68,68
2562,2007,0,68,68
2562,2008,0,68,68
2562,2009,0,68,68
2562,2010,0,68,68
2562,2011,0,68,68
2562,2012,0,68,68
2562,2013,0,68,68
2562,2014,0,68,68
2562,2015,0,68,68
2562,2016,0,68,68
2562,2017,0,68,68
2563,1998,68,0,68
2563,1999,68,0,68
2563,2000,68,0,68
2563,2001,68,0,68
2563,2002,68,0,68
2563,2003,68,0,68
2563,2004,68,0,68
2563,2005,68,0,68
2563,2006,68,0,68
2564,1998,67,0,67
2564,1999,67,0,67
2564,2000,67,0,67
2564,2001,67,0,67
2564,2002,67,0,67
2564,2003,67,0,67
2564,2004,67,0,67
2564,2005,67,0,67
2564,2006,67,0,67
2564,2007,67,0,67
2564,2008,67,0,67
2564,2009,67,0,67
2564,2010,67,0,67
2564,2011,67,0,67
2564,2012,67,0,67
2564,2013,67,0,67
2564,2014,67,0,67
2564,2015,67,0,67
2564,2016,67,0,67
2564,2017,67,0,67
2564,2018,67,0,67
2564,2019,67,0,67
2565,1998,67,0,67
2565,1999,67,0,67
2565,2000,67,0,67
2565,2001,67,0,67
2565,2002,67,0,67
2565,2003,67,0,67
2565,2004,67,0,67
2565,2005,67,0,67
2565,2006,67,0,67
2565,2007,67,0,67
2565,2008,67,0,67
2565,2009,67,0,67
2565,2010,67,0,67
2565,2011,67,0,67
2565,2012,67,0,67
2565,2013,67,0,67
2565,2014,67,0,67
2565,2015,67,0,67
2565,2016,67,0,67
2565,2017,67,0,67
2565,2018,67,0,67
2565,2019,67,0,67
2566,2010,0,67,67
2567,2009,0,67,67
2568,2008,0,67,67
2569,2007,0,67,67
2570,2006,0,67,67
2571,2005,0,67,67
2572,2004,0,67,67
2573,1998,66,0,66
2573,1999,66,0,66
2573,2000,66,0,66
2573,2001,66,0,66
2573,2002,66,0,66
2573,2003,66,0,66
2573,2004,66,0,66
2573,2005,66,0,66
2573,2006,66,0,66
2573,2007,66,0,66
2573,2008,66,0,66
2574,1998,0,66,66
2574,1999,0,66,66
2574,2000,0,66,66
2574,2001,0,66,66
2574,2002,0,66,66
2574,2003,0,66,66
2574,2004,0,66,66
2574,2005,0,66,66
2575,1998,65,0,65
2575,1999,65,0,65
2575,2000,65,0,65
2575,2001,65,0,65
2575,2002,65,0,65
2575,2003,65,0,65
2575,2004,65,0,65
2575,2005,65,0,65
2575,2006,65,0,65
2575,2007,65,0,65
2575,2008,65,0,65
2575,2009,65,0,65
2575,2010,65,0,65
2575,2011,65,0,65
2575,2012,65,0,65
2575,2013,65,0,65
2575,2014,65,0,65
2575,2015,65,0,65
2575,2016,65,0,65
2575,2017,65,0,65
2575,2018,65,0,65
2575,2019,65,0,65
2576,1998,65,0,65
2576,1999,65,0,65
2576,2000,65,0,65
2576,2001,65,0,65
2576,2002,65,0,65
2576,2003,65,0,65
2576,2004,65,0,65
2576,2005,65,0,65
2577,1998,64,0,64
2577,1999,64,0,64
2577,2000,64,0,64
2577,2001,64,0,64
2577,2002,64,0,64
2577,2003,64,0,64
2577,2004,64,0,64
2577,2005,64,0,64
2577,2006,64,0,64
2577,2007,64,0,64
2577,2008,64,0,64
2577,2009,64,0,64
2577,2010,64,0,64
2577,2011,64,0,64
2577,2012,64,0,64
2577,2013,64,0,64
2577,2014,64,0,64
2577,2015,64,0,64
2577,2016,64,0,64
2577,2017,64,0,64
2577,2018,64,0,64
2577,2019,64,0,64
2578,1998,64,0,64
2578,1999,64,0,64
2578,2000,64,0,64
2578,2001,64,0,64
2578,2002,64,0,64
2578,2003,64,0,64
2578,2004,64,0,64
2578,2005,64,0,64
2578,2006,64,0,64
2578,2007,64,0,64
2578,2008,64,0,64
2578,2009,64,0,64
2578,2010,64,0,64
2578,2011,64,0,64
2578,2012,64,0,64
2578,2013,64,0,64
2578,2014,64,0,64
2578,2015,64,0,64
2578,2016,64,0,64
2578,2017,64,0,64
2578,2018,64,0,64
2578,2019,64,0,64
2579,2015,64,0,64
2579,2016,64,0,64
2579,2017,64,0,64
2579,2018,64,0,64
2579,2019,64,0,64
2580,2016,64,0,64
2581,1998,64,0,64
2581,1999,64,0,64
2581,2000,64,0,64
2581,2001,64,0,64
2581,2002,64,0,64
2581,2003,64,0,64
2581,2004,64,0,64
2581,2005,64,0,64
2582,1998,64,0,64
2582,1999,64,0,64
2582,2000,64,0,64
2582,2001,64,0,64
2582,2002,64,0,64
2582,2003,64,0,64
2582,2004,64,0,64
2582,2005,64,0,64
2583,1998,64,0,64
2583,1999,64,0,64
2583,2000,64,0,64
2583,2001,64,0,64
2583,2002,64,0,64
2583,2003,64,0,64
2583,2004,64,0,64
2584,2001,63,0,63
2584,2002,63,0,63
2584,2003,63,0,63
2584,2004,63,0,63
2584,2005,63,0,63
2584,2006,63,0,63
2584,2007,63,0,63
2585,1998,0,63,63
2585,1999,0,63,63
2585,2000,0,63,63
2585,2001,0,63,63
2585,2002,0,63,63
2585,2003,0,63,63
2585,2004,0,63,63
2585,2005,0,63,63
2586,1998,63,0,63
2586,1999,63,0,63
2586,2000,63,0,63
2586,2001,63,0,63
2586,2002,63,0,63
2586,2003,63,0,63
2586,2004,63,0,63
2586,2005,63,0,63
2587,1998,0,63,63
2587,1999,0,63,63
2587,2000,0,63,63
2587,2001,0,63,63
2587,2002,0,63,63
2587,2003,0,63,63
2587,2004,0,63,63
2588,1998,62,0,62
2588,1999,62,0,62
2588,2000,62,0,62
2588,2001,62,0,62
2588,2002,62,0,62
2588,2003,62,0,62
2588,2004,62,0,62
2588,2005,62,0,62
2588,2006,62,0,62
2588,2007,62,0,62
2588,2008,62,0,62
2588,2009,62,0,62
2588,2010,62,0,62
2588,2011,62,0,62
2588,2012,62,0,62
2588,2013,62,0,62
2588,2014,62,0,62
2588,2015,62,0,62
2588,2016,62,0,62
2588,2017,62,0,62
2588,2018,62,0,62
2588,2019,62,0,62
2589,1998,62,0,62
2589,1999,62,0,62
2589,2000,62,0,62
2589,2001,62,0,62
2589,2002,62,0,62
2589,2003,62,0,62
2589,2004,62,0,62
2589,2005,62,0,62
2589,2006,62,0,62
2589,2007,62,0,62
2589,2008,62,0,62
2589,2009,62,0,62
2589,2010,62,0,62
2589,2011,62,0,62
2589,2012,62,0,62
2589,2013,62,0,62
2589,2014,62,0,62
2589,2015,62,0,62
2589,2016,62,0,62
2589,2017,62,0,62
2589,2018,62,0,62
2589,2019,62,0,62
2590,1998,0,62,62
2590,1999,0,62,62
2590,2000,0,62,62
2590,2001,0,62,62
2590,2002,0,62,62
2590,2003,0,62,62
2590,2004,0,62,62
2590,2005,0,62,62
2590,2006,0,62,62
2590,2007,0,62,62
2590,2008,0,62,62
2590,2009,0,62,62
2591,1998,62,0,62
2591,1999,62,0,62
2591,2000,62,0,62
2591,2001,62,0,62
2592,1998,62,0,62
2593,2004,61,0,61
2593,2005,61,0,61
2593,2006,61,0,61
2593,2007,61,0,61
2593,2008,61,0,61
2593,2009,61,0,61
2593,2010,61,0,61
2593,2011,61,0,61
2593,2012,61,0,61
2593,2013,61,0,61
2593,2014,61,0,61
2593,2015,61,0,61
2593,2016,61,0,61
2593,2017,61,0,61
2593,2018,61,0,61
2593,2019,61,0,61
2594,1998,61,0,61
2594,1999,61,0,61
2594,2000,61,0,61
2594,2001,61,0,61
2594,2002,61,0,61
2594,2003,61,0,61
2594,2004,61,0,61
2594,2005,61,0,61
2594,2006,61,0,61
2594,2007,61,0,61
2594,2008,61,0,61
2594,2009,61,0,61
2594,2010,61,0,61
2594,2011,61,0,61
2594,2012,61,0,61
2594,2013,61,0,61
2594,2014,61,0,61
2594,2015,61,0,61
2594,2016,61,0,61
2594,2017,61,0,61
2594,2018,61,0,61
2594,2019,61,0,61
2595,2016,0,61,61
2595,2017,0,61,61
2595,2018,0,61,61
2595,2019,0,61,61
2596,2010,61,0,61
2596,2011,61,0,61
2596,2012,61,0,61
2596,2013,61,0,61
2596,2014,61,0,61
2597,1998,61,0,61
2597,1999,61,0,61
2597,2000,61,0,61
2597,2001,61,0,61
2597,2002,61,0,61
2597,2003,61,0,61
2597,2004,61,0,61
2597,2005,61,0,61
2598,2002,0,61,61
2598,2003,0,61,61
2598,2004,0,61,61
2599,2016,60,0,60
2599,2017,60,0,60
2599,2018,60,0,60
2599,2019,60,0,60
2600,1998,60,0,60
2600,1999,60,0,60
2600,2000,60,0,60
2600,2001,60,0,60
2600,2002,60,0,60
2600,2003,60,0,60
2600,2004,60,0,60
2600,2005,60,0,60
2600,2006,60,0,60
2600,2007,60,0,60
2600,2008,60,0,60
2600,2009,60,0,60
2600,2010,60,0,60
2600,2011,60,0,60
2600,2012,60,0,60
2600,2013,60,0,60
2600,2014,60,0,60
2600,2015,60,0,60
2600,2016,60,0,60
2600,2017,60,0,60
2600,2018,60,0,60
2600,2019,60,0,60
2601,2015,60,0,60
2601,2016,60,0,60
2601,2017,60,0,60
2601,2018,60,0,60
2601,2019,60,0,60
2602,1998,60,0,60
2602,1999,60,0,60
2602,2000,60,0,60
2602,2001,60,0,60
2602,2002,60,0,60
2602,2003,60,0,60
2602,2004,60,0,60
2602,2005,60,0,60
2603,1998,0,60,60
2603,1999,0,60,60
2603,2000,0,60,60
2604,2013,59,0,59
2604,2014,59,0,59
2604,2015,59,0,59
2604,2016,59,0,59
2604,2017,59,0,59
2604,2018,59,0,59
2604,2019,59,0,59
2605,1998,59,0,59
2605,1999,59,0,59
2605,2000,59,0,59
2605,2001,59,0,59
2605,2002,59,0,59
2605,2003,59,0,59
2605,2004,59,0,59
2605,2005,59,0,59
2605,2006,59,0,59
2606,1998,59,0,59
2606,1999,59,0,59
2606,2000,59,0,59
2606,2001,59,0,59
2606,2002,59,0,59
2606,2003,59,0,59
2606,2004,59,0,59
2606,2005,59,0,59
2607,2005,59,0,59
2608,2004,59,0,59
2609,2003,59,0,59
2610,2002,59,0,59
2611,1998,0,59,59
2611,1999,0,59,59
2611,2000,0,59,59
2611,2001,0,59,59
2612,1998,58,0,58
2612,1999,58,0,58
2613,1998,57,0,57
2613,1999,57,0,57
2613,2000,57,0,57
2613,2001,57,0,57
2613,2002,57,0,57
2613,2003,57,0,57
2613,2004,57,0,57
2613,2005,57,0,57
2613,2006,57,0,57
2613,2007,57,0,57
2613,2008,57,0,57
2613,2009,57,0,57
2613,2010,57,0,57
2613,2011,57,0,57
2613,2012,57,0,57
2613,2013,57,0,57
2613,2014,57,0,57
2613,2015,57,0,57
2613,2016,57,0,57
2613,2017,57,0,57
2613,2018,57,0,57
2613,2019,57,0,57
2614,2018,57,0,57
2614,2019,57,0,57
2615,1998,57,0,57
2615,1999,57,0,57
2615,2000,57,0,57
2615,2001,57,0,57
2615,2002,57,0,57
2615,2003,57,0,57
2615,2004,57,0,57
2615,2005,57,0,57
2615,2006,57,0,57
2615,2007,57,0,57
2615,2008,57,0,57
2615,2009,57,0,57
2615,2010,57,0,57
2615,2011,57,0,57
2615,2012,57,0,57
2615,2013,57,0,57
2615,2014,57,0,57
2615,2015,57,0,57
2615,2016,57,0,57
2615,2017,57,0,57
2615,2018,57,0,57
2615,2019,57,0,57
2616,1998,57,0,57
2616,1999,57,0,57
2616,2000,57,0,57
2616,2001,57,0,57
2616,2002,57,0,57
2616,2003,57,0,57
2616,2004,57,0,57
2616,2005,57,0,57
2617,1998,56,0,56
2617,1999,56,0,56
2617,2000,56,0,56
2617,2001,56,0,56
2617,2002,56,0,56
2617,2003,56,0,56
2617,2004,56,0,56
2617,2005,56,0,56
2617,2006,56,0,56
2617,2007,56,0,56
2617,2008,56,0,56
2617,2009,56,0,56
2617,2010,56,0,56
2617,2011,56,0,56
2617,2012,56,0,56
2617,2013,56,0,56
2617,2014,56,0,56
2617,2015,56,0,56
2617,2016,56,0,56
2618,1998,56,0,56
2618,1999,56,0,56
2618,2000,56,0,56
2618,2001,56,0,56
2618,2002,56,0,56
2618,2003,56,0,56
2618,2004,56,0,56
2618,2005,56,0,56
2618,2006,56,0,56
2618,2007,56,0,56
2618,2008,56,0,56
2618,2009,56,0,56
2619,1998,0,56,56
2619,1999,0,56,56
2619,2000,0,56,56
2619,2001,0,56,56
2619,2002,0,56,56
2619,2003,0,56,56
2619,2004,0,56,56
2619,2005,0,56,56
2619,2006,0,56,56
2620,1998,56,0,56
2620,1999,56,0,56
2620,2000,56,0,56
2620,2001,56,0,56
2620,2002,56,0,56
2620,2003,56,0,56
2620,2004,56,0,56
2620,2005,56,0,56
2621,1998,56,0,56
2621,1999,56,0,56
2621,2000,56,0,56
2621,2001,56,0,56
2621,2002,56,0,56
2621,2003,56,0,56
2621,2004,56,0,56
2621,2005,56,0,56
2622,2002,0,56,56
2622,2003,0,56,56
2622,2004,0,56,56
2623,1998,55,0,55
2623,1999,55,0,55
2623,2000,55,0,55
2623,2001,55,0,55
2623,2002,55,0,55
2623,2003,55,0,55
2623,2004,55,0,55
2623,2005,55,0,55
2623,2006,55,0,55
2623,2007,55,0,55
2623,2008,55,0,55
2623,2009,55,0,55
2623,2010,55,0,55
2623,2011,55,0,55
2623,2012,55,0,55
2623,2013,55,0,55
2623,2014,55,0,55
2623,2015,55,0,55
2623,2016,55,0,55
2623,2017,55,0,55
2623,2018,55,0,55
2623,2019,55,0,55
2624,2007,54,0,54
2624,2008,54,0,54
2624,2009,54,0,54
2624,2010,54,0,54
2624,2011,54,0,54
2624,2012,54,0,54
2624,2013,54,0,54
2624,2014,54,0,54
2624,2015,54,0,54
2624,2016,54,0,54
2624,2017,54,0,54
2624,2018,54,0,54
2624,2019,54,0,54
2625,2004,54,0,54
2625,2005,54,0,54
2625,2006,54,0,54
2625,2007,54,0,54
2625,2008,54,0,54
2625,2009,54,0,54
2625,2010,54,0,54
2625,2011,54,0,54
2625,2012,54,0,54
2625,2013,54,0,54
2625,2014,54,0,54
2625,2015,54,0,54
2625,2016,54,0,54
2625,2017,54,0,54
2625,2018,54,0,54
2625,2019,54,0,54
2626,1998,0,53,53
2626,1999,0,53,53
2626,2000,0,53,53
2626,2001,0,53,53
2626,2002,0,53,53
2626,2003,0,53,53
2626,2004,0,53,53
2626,2005,0,53,53
2627,2002,52,0,52
2627,2003,52,0,52
2627,2004,52,0,52
2627,2005,52,0,52
2627,2006,52,0,52
2627,2007,52,0,52
2627,2008,52,0,52
2627,2009,52,0,52
2627,2010,52,0,52
2627,2011,52,0,52
2627,2012,52,0,52
2627,2013,52,0,52
2627,2014,52,0,52
2627,2015,52,0,52
2627,2016,52,0,52
2627,2017,52,0,52
2627,2018,52,0,52
2627,2019,52,0,52
2628,1998,52,0,52
2628,1999,52,0,52
2628,2000,52,0,52
2628,2001,52,0,52
2628,2002,52,0,52
2628,2003,52,0,52
2628,2004,52,0,52
2628,2005,52,0,52
2629,1998,0,52,52
2629,1999,0,52,52
2629,2000,0,52,52
2629,2001,0,52,52
2630,1998,51,0,51
2630,1999,51,0,51
2630,2000,51,0,51
2630,2001,51,0,51
2630,2002,51,0,51
2630,2003,51,0,51
2630,2004,51,0,51
2630,2005,51,0,51
2630,2006,51,0,51
2630,2007,51,0,51
2630,2008,51,0,51
2630,2009,51,0,51
2630,2010,51,0,51
2630,2011,51,0,51
2630,2012,51,0,51
2630,2013,51,0,51
2630,2014,51,0,51
2630,2015,51,0,51
2630,2016,51,0,51
2630,2017,51,0,51
2630,2018,51,0,51
2630,2019,51,0,51
2631,2013,50,0,50
2631,2014,50,0,50
2631,2015,50,0,50
2631,2016,50,0,50
2631,2017,50,0,50
2631,2018,50,0,50
2631,2019,50,0,50
2632,1998,0,50,50
2632,1999,0,50,50
2632,2000,0,50,50
2632,2001,0,50,50
2632,2002,0,50,50
2632,2003,0,50,50
2632,2004,0,50,50
2632,2005,0,50,50
2633,1998,0,50,50
2633,1999,0,50,50
2633,2000,0,50,50
2633,2001,0,50,50
2633,2002,0,50,50
2633,2003,0,50,50
2633,2004,0,50,50
2633,2005,0,50,50
2634,1998,0,50,50
2634,1999,0,50,50
2634,2000,0,50,50
2634,2001,0,50,50
2635,1998,49,0,49
2635,1999,49,0,49
2635,2000,49,0,49
2635,2001,49,0,49
2635,2002,49,0,49
2635,2003,49,0,49
